"Tests by Day","20762","2020-06-19 00:00:00","20762","","","",""
"Tests by Day","19366","2020-06-18 00:00:00","19366","","","",""
"Tests by Day","16815","2020-06-17 00:00:00","16815","","","",""
"Tests by Day","17513","2020-06-16 00:00:00","17513","","","",""
"Tests by Day","16222","2020-06-15 00:00:00","16222","","","",""
"Tests by Day","5380","2020-06-14 00:00:00","5380","","","",""
"Tests by Day","8688","2020-06-13 00:00:00","8688","","","",""
"Tests by Day","16389","2020-06-12 00:00:00","16389","","","",""
"Tests by Day","15224","2020-06-11 00:00:00","15224","","","",""
"Tests by Day","15005","2020-06-10 00:00:00","15005","","","",""
"Tests by Day","15344","2020-06-09 00:00:00","15344","","","",""
"Tests by Day","14510","2020-06-08 00:00:00","14510","","","",""
"Tests by Day","4370","2020-06-07 00:00:00","4370","","","",""
"Tests by Day","5828","2020-06-06 00:00:00","5828","","","",""
"Tests by Day","13923","2020-06-05 00:00:00","13923","","","",""
"Tests by Day","12056","2020-06-04 00:00:00","12056","","","",""
"Tests by Day","11636","2020-06-03 00:00:00","11636","","","",""
"Tests by Day","12390","2020-06-02 00:00:00","12390","","","",""
"Tests by Day","12393","2020-06-01 00:00:00","12393","","","",""
"Tests by Day","3308","2020-05-31 00:00:00","3308","","","",""
"Tests by Day","9657","2020-05-30 00:00:00","9657","","","",""
"Tests by Day","12609","2020-05-29 00:00:00","12609","","","",""
"Tests by Day","11092","2020-05-28 00:00:00","11092","","","",""
"Tests by Day","9978","2020-05-27 00:00:00","9978","","","",""
"Tests by Day","10552","2020-05-26 00:00:00","10552","","","",""
"Tests by Day","2682","2020-05-25 00:00:00","2682","","","",""
"Tests by Day","3205","2020-05-24 00:00:00","3205","","","",""
"Tests by Day","6890","2020-05-23 00:00:00","6890","","","",""
"Tests by Day","9977","2020-05-22 00:00:00","9977","","","",""
"Tests by Day","9859","2020-05-21 00:00:00","9859","","","",""
"Tests by Day","9301","2020-05-20 00:00:00","9301","","","",""
"Tests by Day","10312","2020-05-19 00:00:00","10312","","","",""
"Tests by Day","10979","2020-05-18 00:00:00","10979","","","",""
"Tests by Day","3886","2020-05-17 00:00:00","3886","","","",""
"Tests by Day","12282","2020-05-16 00:00:00","12282","","","",""
"Tests by Day","11869","2020-05-15 00:00:00","11869","","","",""
"Tests by Day","9523","2020-05-14 00:00:00","9523","","","",""
"Tests by Day","9803","2020-05-13 00:00:00","9803","","","",""
"Tests by Day","10437","2020-05-12 00:00:00","10437","","","",""
"Tests by Day","10522","2020-05-11 00:00:00","10522","","","",""
"Tests by Day","2123","2020-05-10 00:00:00","2123","","","",""
"Tests by Day","10321","2020-05-09 00:00:00","10321","","","",""
"Tests by Day","10928","2020-05-08 00:00:00","10928","","","",""
"Tests by Day","10203","2020-05-07 00:00:00","10203","","","",""
"Tests by Day","8799","2020-05-06 00:00:00","8799","","","",""
"Tests by Day","8820","2020-05-05 00:00:00","8820","","","",""
"Tests by Day","8660","2020-05-04 00:00:00","8660","","","",""
"Tests by Day","1563","2020-05-03 00:00:00","1563","","","",""
"Tests by Day","5716","2020-05-02 00:00:00","5716","","","",""
"Tests by Day","7660","2020-05-01 00:00:00","7660","","","",""
"Tests by Day","6459","2020-04-30 00:00:00","6459","","","",""
"Tests by Day","5865","2020-04-29 00:00:00","5865","","","",""
"Tests by Day","5012","2020-04-28 00:00:00","5012","","","",""
"Tests by Day","3995","2020-04-27 00:00:00","3995","","","",""
"Tests by Day","682","2020-04-26 00:00:00","682","","","",""
"Tests by Day","915","2020-04-25 00:00:00","915","","","",""
"Tests by Day","2582","2020-04-24 00:00:00","2582","","","",""
"Tests by Day","2144","2020-04-23 00:00:00","2144","","","",""
"Tests by Day","2030","2020-04-22 00:00:00","2030","","","",""
"Tests by Day","1983","2020-04-21 00:00:00","1983","","","",""
"Tests by Day","2197","2020-04-20 00:00:00","2197","","","",""
"Tests by Day","712","2020-04-19 00:00:00","712","","","",""
"Tests by Day","732","2020-04-18 00:00:00","732","","","",""
"Tests by Day","2009","2020-04-17 00:00:00","2009","","","",""
"Tests by Day","1831","2020-04-16 00:00:00","1831","","","",""
"Tests by Day","1795","2020-04-15 00:00:00","1795","","","",""
"Tests by Day","1748","2020-04-14 00:00:00","1748","","","",""
"Tests by Day","1854","2020-04-13 00:00:00","1854","","","",""
"Tests by Day","676","2020-04-12 00:00:00","676","","","",""
"Tests by Day","654","2020-04-11 00:00:00","654","","","",""
"Tests by Day","1583","2020-04-10 00:00:00","1583","","","",""
"Tests by Day","1733","2020-04-09 00:00:00","1733","","","",""
"Tests by Day","1574","2020-04-08 00:00:00","1574","","","",""
"Tests by Day","1749","2020-04-07 00:00:00","1749","","","",""
"Tests by Day","2211","2020-04-06 00:00:00","2211","","","",""
"Tests by Day","674","2020-04-05 00:00:00","674","","","",""
"Tests by Day","895","2020-04-04 00:00:00","895","","","",""
"Tests by Day","1876","2020-04-03 00:00:00","1876","","","",""
"Tests by Day","2008","2020-04-02 00:00:00","2008","","","",""
"Tests by Day","1965","2020-04-01 00:00:00","1965","","","",""
"Tests by Day","1923","2020-03-31 00:00:00","1923","","","",""
"Tests by Day","2058","2020-03-30 00:00:00","2058","","","",""
"Tests by Day","612","2020-03-29 00:00:00","612","","","",""
"Tests by Day","1032","2020-03-28 00:00:00","1032","","","",""
"Tests by Day","2079","2020-03-27 00:00:00","2079","","","",""
"Tests by Day","2113","2020-03-26 00:00:00","2113","","","",""
"Tests by Day","2407","2020-03-25 00:00:00","2407","","","",""
"Tests by Day","2276","2020-03-24 00:00:00","2276","","","",""
"Tests by Day","2236","2020-03-23 00:00:00","2236","","","",""
"Tests by Day","590","2020-03-22 00:00:00","590","","","",""
"Tests by Day","678","2020-03-21 00:00:00","678","","","",""
"Tests by Day","1712","2020-03-20 00:00:00","1712","","","",""
"Tests by Day","1509","2020-03-19 00:00:00","1509","","","",""
"Tests by Day","1320","2020-03-18 00:00:00","1320","","","",""
"Tests by Day","1249","2020-03-17 00:00:00","1249","","","",""
"Tests by Day","940","2020-03-16 00:00:00","940","","","",""
"Tests by Day","257","2020-03-15 00:00:00","257","","","",""
"Tests by Day","214","2020-03-14 00:00:00","214","","","",""
"Tests by Day","410","2020-03-13 00:00:00","410","","","",""
"Tests by Day","296","2020-03-12 00:00:00","296","","","",""
"Tests by Day","97","2020-03-11 00:00:00","97","","","",""
"Tests by Day","45","2020-03-10 00:00:00","45","","","",""
"Tests by Day","44","2020-03-09 00:00:00","44","","","",""
"Tests by Day","7","2020-03-08 00:00:00","7","","","",""
"Tests by Day","4","2020-03-07 00:00:00","4","","","",""
"Tests by Day","20","2020-03-06 00:00:00","20","","","",""
"Tests by Day","8","2020-03-05 00:00:00","8","","","",""
"Tests by Day","11","2020-03-04 00:00:00","11","","","",""
"Tests by Day","1","2020-03-03 00:00:00","1","","","",""
"Tests by Day","5","2020-03-02 00:00:00","5","","","",""
"Tests by Day","3","2020-03-01 00:00:00","3","","","",""
"Tests by Day","1","2020-02-28 00:00:00","1","","","",""
"Tests by Day","5","2020-02-27 00:00:00","5","","","",""
"Tests by Day","5","2020-02-26 00:00:00","5","","","",""
"Tests by Day","4","2020-02-25 00:00:00","4","","","",""
"Tests by Day","1","2020-02-24 00:00:00","1","","","",""
"Tests by Day","1","2020-02-23 00:00:00","1","","","",""
"Tests by Day","1","2020-02-22 00:00:00","1","","","",""
"% Positive Overall (PCR)","0.131459021931364","","","","","",""
"% Positive Overall","0.108839833129559","","","","","",""
"Map of Arizona","YUMA","39301","32.7539","-113.9364","YUMA","39301",""
"Map of Arizona","YAVAPAI","20690","34.7064","-112.4429","YAVAPAI","20690",""
"Map of Arizona","SANTA CRUZ","6591","31.5332","-110.812","SANTA CRUZ","6591",""
"Map of Arizona","PINAL","46018","32.9849","-111.4931","PINAL","46018",""
"Map of Arizona","PIMA","95683","31.9681","-111.7806","PIMA","95683",""
"Map of Arizona","NAVAJO","14939","35.3134","-110.2972","NAVAJO","14939",""
"Map of Arizona","MOHAVE","11787","35.6177","-113.9958","MOHAVE","11787",""
"Map of Arizona","MARICOPA","492122","33.2798","-112.7681","MARICOPA","492122",""
"Map of Arizona","LA PAZ","4436","33.6724","-113.9329","LA PAZ","4436",""
"Map of Arizona","GREENLEE","561","33.1001","-109.2714","GREENLEE","561",""
"Map of Arizona","GRAHAM","1749","33.0361","-109.958","GRAHAM","1749",""
"Map of Arizona","GILA","8259","33.7446","-110.685","GILA","8259",""
"Map of Arizona","COCONINO","12792","35.6465","-112.0424","COCONINO","12792",""
"Map of Arizona","COCHISE","11504","31.8901","-109.7497","COCHISE","11504",""
"Map of Arizona","APACHE","8672","35.3025","-109.4451","APACHE","8672",""
"% Positive Overall (Serology)","0.033835763116712","","","","","",""
