"Epi Curve","2589","2589","2020-07-16 00:00:00","2020-05-30 00:00:00","","",""
"Epi Curve","3076","3076","2020-07-15 00:00:00","2020-05-29 00:00:00","","",""
"Epi Curve","3462","3462","2020-07-14 00:00:00","2020-05-28 00:00:00","","",""
"Epi Curve","3549","3549","2020-07-13 00:00:00","2020-05-27 00:00:00","","",""
"Epi Curve","1525","1525","2020-07-12 00:00:00","2020-05-26 00:00:00","","",""
"Epi Curve","2152","2152","2020-07-11 00:00:00","2020-05-25 00:00:00","","",""
"Epi Curve","3744","3744","2020-07-10 00:00:00","2020-05-24 00:00:00","","",""
"Epi Curve","4148","4148","2020-07-09 00:00:00","2020-05-23 00:00:00","","",""
"Epi Curve","4610","4610","2020-07-08 00:00:00","2020-05-22 00:00:00","","",""
"Epi Curve","4774","4774","2020-07-07 00:00:00","2020-05-21 00:00:00","","",""
"Epi Curve","4949","4949","2020-07-06 00:00:00","2020-05-20 00:00:00","","",""
"Epi Curve","1923","1923","2020-07-05 00:00:00","2020-05-19 00:00:00","","",""
"Epi Curve","1659","1659","2020-07-04 00:00:00","2020-05-18 00:00:00","","",""
"Epi Curve","3210","3210","2020-07-03 00:00:00","2020-05-17 00:00:00","","",""
"Epi Curve","4853","4853","2020-07-02 00:00:00","2020-05-16 00:00:00","","",""
"Epi Curve","5063","5063","2020-07-01 00:00:00","2020-05-15 00:00:00","","",""
"Epi Curve","5345","5345","2020-06-30 00:00:00","2020-05-14 00:00:00","","",""
"Epi Curve","5484","5484","2020-06-29 00:00:00","2020-05-13 00:00:00","","",""
"Epi Curve","2154","2154","2020-06-28 00:00:00","2020-05-12 00:00:00","","",""
"Epi Curve","3015","3015","2020-06-27 00:00:00","2020-05-11 00:00:00","","",""
"Epi Curve","4734","4734","2020-06-26 00:00:00","2020-05-10 00:00:00","","",""
"Epi Curve","4752","4752","2020-06-25 00:00:00","2020-05-09 00:00:00","","",""
"Epi Curve","4625","4625","2020-06-24 00:00:00","2020-05-08 00:00:00","","",""
"Epi Curve","4348","4348","2020-06-23 00:00:00","2020-05-07 00:00:00","","",""
"Epi Curve","4364","4364","2020-06-22 00:00:00","2020-05-06 00:00:00","","",""
"Epi Curve","1831","1831","2020-06-21 00:00:00","2020-05-05 00:00:00","","",""
"Epi Curve","2569","2569","2020-06-20 00:00:00","2020-05-04 00:00:00","","",""
"Epi Curve","3788","3788","2020-06-19 00:00:00","2020-05-03 00:00:00","","",""
"Epi Curve","3558","3558","2020-06-18 00:00:00","2020-05-02 00:00:00","","",""
"Epi Curve","3367","3367","2020-06-17 00:00:00","2020-05-01 00:00:00","","",""
"Epi Curve","3040","3040","2020-06-16 00:00:00","2020-04-30 00:00:00","","",""
"Epi Curve","3038","3038","2020-06-15 00:00:00","2020-04-29 00:00:00","","",""
"Epi Curve","1105","1105","2020-06-14 00:00:00","2020-04-28 00:00:00","","",""
"Epi Curve","1611","1611","2020-06-13 00:00:00","2020-04-27 00:00:00","","",""
"Epi Curve","2310","2310","2020-06-12 00:00:00","2020-04-26 00:00:00","","",""
"Epi Curve","2086","2086","2020-06-11 00:00:00","2020-04-25 00:00:00","","",""
"Epi Curve","2074","2074","2020-06-10 00:00:00","2020-04-24 00:00:00","","",""
"Epi Curve","1991","1991","2020-06-09 00:00:00","2020-04-23 00:00:00","","",""
"Epi Curve","1912","1912","2020-06-08 00:00:00","2020-04-22 00:00:00","","",""
"Epi Curve","729","729","2020-06-07 00:00:00","2020-04-21 00:00:00","","",""
"Epi Curve","867","867","2020-06-06 00:00:00","2020-04-20 00:00:00","","",""
"Epi Curve","1423","1423","2020-06-05 00:00:00","2020-04-19 00:00:00","","",""
"Epi Curve","1382","1382","2020-06-04 00:00:00","2020-04-18 00:00:00","","",""
"Epi Curve","1337","1337","2020-06-03 00:00:00","2020-04-17 00:00:00","","",""
"Epi Curve","1315","1315","2020-06-02 00:00:00","2020-04-16 00:00:00","","",""
"Epi Curve","1177","1177","2020-06-01 00:00:00","2020-04-15 00:00:00","","",""
"Epi Curve","375","375","2020-05-31 00:00:00","2020-04-14 00:00:00","","",""
"Epi Curve","744","744","2020-05-30 00:00:00","2020-04-13 00:00:00","","",""
"Epi Curve","911","911","2020-05-29 00:00:00","2020-04-12 00:00:00","","",""
"Epi Curve","852","852","2020-05-28 00:00:00","2020-04-11 00:00:00","","",""
"Epi Curve","804","804","2020-05-27 00:00:00","2020-04-10 00:00:00","","",""
"Epi Curve","785","785","2020-05-26 00:00:00","2020-04-09 00:00:00","","",""
"Epi Curve","316","316","2020-05-25 00:00:00","2020-04-08 00:00:00","","",""
"Epi Curve","263","263","2020-05-24 00:00:00","2020-04-07 00:00:00","","",""
"Epi Curve","376","376","2020-05-23 00:00:00","2020-04-06 00:00:00","","",""
"Epi Curve","540","540","2020-05-22 00:00:00","2020-04-05 00:00:00","","",""
"Epi Curve","546","546","2020-05-21 00:00:00","2020-04-04 00:00:00","","",""
"Epi Curve","521","521","2020-05-20 00:00:00","2020-04-03 00:00:00","","",""
"Epi Curve","444","444","2020-05-19 00:00:00","2020-04-02 00:00:00","","",""
"Epi Curve","550","550","2020-05-18 00:00:00","2020-04-01 00:00:00","","",""
"Epi Curve","129","129","2020-05-17 00:00:00","2020-03-31 00:00:00","","",""
"Epi Curve","485","485","2020-05-16 00:00:00","2020-03-30 00:00:00","","",""
"Epi Curve","565","565","2020-05-15 00:00:00","2020-03-29 00:00:00","","",""
"Epi Curve","495","495","2020-05-14 00:00:00","2020-03-28 00:00:00","","",""
"Epi Curve","411","411","2020-05-13 00:00:00","2020-03-27 00:00:00","","",""
"Epi Curve","486","486","2020-05-12 00:00:00","2020-03-26 00:00:00","","",""
"Epi Curve","527","527","2020-05-11 00:00:00","2020-03-25 00:00:00","","",""
"Epi Curve","182","182","2020-05-10 00:00:00","2020-03-24 00:00:00","","",""
"Epi Curve","429","429","2020-05-09 00:00:00","2020-03-23 00:00:00","","",""
"Epi Curve","389","389","2020-05-08 00:00:00","2020-03-22 00:00:00","","",""
"Epi Curve","458","458","2020-05-07 00:00:00","2020-03-21 00:00:00","","",""
"Epi Curve","434","434","2020-05-06 00:00:00","2020-03-20 00:00:00","","",""
"Epi Curve","446","446","2020-05-05 00:00:00","2020-03-19 00:00:00","","",""
"Epi Curve","494","494","2020-05-04 00:00:00","2020-03-18 00:00:00","","",""
"Epi Curve","154","154","2020-05-03 00:00:00","2020-03-17 00:00:00","","",""
"Epi Curve","299","299","2020-05-02 00:00:00","2020-03-16 00:00:00","","",""
"Epi Curve","348","348","2020-05-01 00:00:00","2020-03-15 00:00:00","","",""
"Epi Curve","420","420","2020-04-30 00:00:00","2020-03-14 00:00:00","","",""
"Epi Curve","394","394","2020-04-29 00:00:00","2020-03-13 00:00:00","","",""
"Epi Curve","391","391","2020-04-28 00:00:00","2020-03-12 00:00:00","","",""
"Epi Curve","446","446","2020-04-27 00:00:00","2020-03-11 00:00:00","","",""
"Epi Curve","139","139","2020-04-26 00:00:00","2020-03-10 00:00:00","","",""
"Epi Curve","157","157","2020-04-25 00:00:00","2020-03-09 00:00:00","","",""
"Epi Curve","348","348","2020-04-24 00:00:00","2020-03-06 00:00:00","","",""
"Epi Curve","224","224","2020-04-23 00:00:00","2020-03-05 00:00:00","","",""
"Epi Curve","256","256","2020-04-22 00:00:00","2020-03-04 00:00:00","","",""
"Epi Curve","240","240","2020-04-21 00:00:00","2020-03-03 00:00:00","","",""
"Epi Curve","417","417","2020-04-20 00:00:00","2020-03-02 00:00:00","","",""
"Epi Curve","120","120","2020-04-19 00:00:00","2020-02-27 00:00:00","","",""
"Epi Curve","145","145","2020-04-18 00:00:00","2020-01-22 00:00:00","","",""
"Epi Curve","248","248","2020-04-17 00:00:00","","","",""
"Epi Curve","262","262","2020-04-16 00:00:00","","","",""
"Epi Curve","231","231","2020-04-15 00:00:00","","","",""
"Epi Curve","248","248","2020-04-14 00:00:00","","","",""
"Epi Curve","274","274","2020-04-13 00:00:00","","","",""
"Epi Curve","90","90","2020-04-12 00:00:00","","","",""
"Epi Curve","99","99","2020-04-11 00:00:00","","","",""
"Epi Curve","195","195","2020-04-10 00:00:00","","","",""
"Epi Curve","231","231","2020-04-09 00:00:00","","","",""
"Epi Curve","211","211","2020-04-08 00:00:00","","","",""
"Epi Curve","196","196","2020-04-07 00:00:00","","","",""
"Epi Curve","270","270","2020-04-06 00:00:00","","","",""
"Epi Curve","104","104","2020-04-05 00:00:00","","","",""
"Epi Curve","118","118","2020-04-04 00:00:00","","","",""
"Epi Curve","200","200","2020-04-03 00:00:00","","","",""
"Epi Curve","170","170","2020-04-02 00:00:00","","","",""
"Epi Curve","197","197","2020-04-01 00:00:00","","","",""
"Epi Curve","167","167","2020-03-31 00:00:00","","","",""
"Epi Curve","196","196","2020-03-30 00:00:00","","","",""
"Epi Curve","83","83","2020-03-29 00:00:00","","","",""
"Epi Curve","115","115","2020-03-28 00:00:00","","","",""
"Epi Curve","156","156","2020-03-27 00:00:00","","","",""
"Epi Curve","176","176","2020-03-26 00:00:00","","","",""
"Epi Curve","175","175","2020-03-25 00:00:00","","","",""
"Epi Curve","147","147","2020-03-24 00:00:00","","","",""
"Epi Curve","168","168","2020-03-23 00:00:00","","","",""
"Epi Curve","55","55","2020-03-22 00:00:00","","","",""
"Epi Curve","49","49","2020-03-21 00:00:00","","","",""
"Epi Curve","124","124","2020-03-20 00:00:00","","","",""
"Epi Curve","69","69","2020-03-19 00:00:00","","","",""
"Epi Curve","71","71","2020-03-18 00:00:00","","","",""
"Epi Curve","88","88","2020-03-17 00:00:00","","","",""
"Epi Curve","53","53","2020-03-16 00:00:00","","","",""
"Epi Curve","16","16","2020-03-15 00:00:00","","","",""
"Epi Curve","13","13","2020-03-14 00:00:00","","","",""
"Epi Curve","12","12","2020-03-13 00:00:00","","","",""
"Epi Curve","14","14","2020-03-12 00:00:00","","","",""
"Epi Curve","4","4","2020-03-11 00:00:00","","","",""
"Epi Curve","1","1","2020-03-10 00:00:00","","","",""
"Epi Curve","2","2","2020-03-09 00:00:00","","","",""
"Epi Curve","2","2","2020-03-06 00:00:00","","","",""
"Epi Curve","1","1","2020-03-05 00:00:00","","","",""
"Epi Curve","1","1","2020-03-04 00:00:00","","","",""
"Epi Curve","1","1","2020-03-03 00:00:00","","","",""
"Epi Curve","2","2","2020-03-02 00:00:00","","","",""
"Epi Curve","2","2","2020-02-27 00:00:00","","","",""
"Epi Curve","1","1","2020-01-22 00:00:00","","","",""
"Info button"," "," ","","","","",""
"Map","Yuma","Yuma","11853","32.7539","-110.812","-113.9364",""
"Map","Yavapai","Yavapai","2134","34.7064","-111.4931","-112.4429",""
"Map","Santa Cruz","Santa Cruz","2697","31.5332","-111.7806","-110.812",""
"Map","Pinal","Pinal","8684","32.9849","-110.2972","-111.4931",""
"Map","Pima","Pima","19313","31.9681","-113.9958","-111.7806",""
"Map","Navajo","Navajo","5451","35.3134","-112.7681","-110.2972",""
"Map","Mohave","Mohave","3348","35.6177","-113.9329","-113.9958",""
"Map","Maricopa","Maricopa","128865","33.2798","-109.2714","-112.7681",""
"Map","La Paz","La Paz","490","33.6724","-109.958","-113.9329",""
"Map","Greenlee","Greenlee","57","33.1001","-110.685","-109.2714",""
"Map","Graham","Graham","596","33.0361","-112.0424","-109.958",""
"Map","Gila","Gila","998","33.7446","-109.7497","-110.685",""
"Map","Coconino","Coconino","3167","35.6465","-109.4451","-112.0424",""
"Map","Cochise","Cochise","1760","31.8901","","-109.7497",""
"Map","Apache","Apache","3241","35.3025","","-109.4451",""
