"Hospital number","11371","","","","",""
"Epi Curve","172","172","2020-07-18 00:00:00","2020-07-17 00:00:00","",""
"Epi Curve","201","201","2020-07-17 00:00:00","2020-07-16 00:00:00","",""
"Epi Curve","236","236","2020-07-16 00:00:00","2020-07-15 00:00:00","",""
"Epi Curve","349","349","2020-07-15 00:00:00","2020-07-14 00:00:00","",""
"Epi Curve","370","370","2020-07-14 00:00:00","2020-07-13 00:00:00","",""
"Epi Curve","426","426","2020-07-13 00:00:00","2020-07-12 00:00:00","",""
"Epi Curve","245","245","2020-07-12 00:00:00","2020-07-11 00:00:00","",""
"Epi Curve","262","262","2020-07-11 00:00:00","2020-07-10 00:00:00","",""
"Epi Curve","212","212","2020-07-10 00:00:00","2020-07-09 00:00:00","",""
"Epi Curve","162","162","2020-07-09 00:00:00","2020-07-08 00:00:00","",""
"Epi Curve","102","102","2020-07-08 00:00:00","2020-07-07 00:00:00","",""
"Epi Curve","131","131","2020-07-07 00:00:00","2020-07-06 00:00:00","",""
"Epi Curve","133","133","2020-07-06 00:00:00","2020-07-05 00:00:00","",""
"Epi Curve","103","103","2020-07-05 00:00:00","2020-07-04 00:00:00","",""
"Epi Curve","90","90","2020-07-04 00:00:00","2020-07-03 00:00:00","",""
"Epi Curve","108","108","2020-07-03 00:00:00","2020-07-02 00:00:00","",""
"Epi Curve","124","124","2020-07-02 00:00:00","2020-07-01 00:00:00","",""
"Epi Curve","151","151","2020-07-01 00:00:00","2020-06-30 00:00:00","",""
"Epi Curve","124","124","2020-06-30 00:00:00","2020-06-29 00:00:00","",""
"Epi Curve","141","141","2020-06-29 00:00:00","2020-06-28 00:00:00","",""
"Epi Curve","95","95","2020-06-28 00:00:00","2020-06-27 00:00:00","",""
"Epi Curve","112","112","2020-06-27 00:00:00","2020-06-26 00:00:00","",""
"Epi Curve","120","120","2020-06-26 00:00:00","2020-06-25 00:00:00","",""
"Epi Curve","102","102","2020-06-25 00:00:00","2020-06-24 00:00:00","",""
"Epi Curve","116","116","2020-06-24 00:00:00","2020-06-23 00:00:00","",""
"Epi Curve","120","120","2020-06-23 00:00:00","2020-06-22 00:00:00","",""
"Epi Curve","134","134","2020-06-22 00:00:00","2020-06-21 00:00:00","",""
"Epi Curve","111","111","2020-06-21 00:00:00","2020-06-20 00:00:00","",""
"Epi Curve","80","80","2020-06-20 00:00:00","2020-06-19 00:00:00","",""
"Epi Curve","124","124","2020-06-19 00:00:00","2020-06-18 00:00:00","",""
"Epi Curve","100","100","2020-06-18 00:00:00","2020-06-17 00:00:00","",""
"Epi Curve","81","81","2020-06-17 00:00:00","2020-06-16 00:00:00","",""
"Epi Curve","95","95","2020-06-16 00:00:00","2020-06-15 00:00:00","",""
"Epi Curve","121","121","2020-06-15 00:00:00","2020-06-14 00:00:00","",""
"Epi Curve","82","82","2020-06-14 00:00:00","2020-06-13 00:00:00","",""
"Epi Curve","90","90","2020-06-13 00:00:00","2020-06-12 00:00:00","",""
"Epi Curve","86","86","2020-06-12 00:00:00","2020-06-11 00:00:00","",""
"Epi Curve","81","81","2020-06-11 00:00:00","2020-06-10 00:00:00","",""
"Epi Curve","80","80","2020-06-10 00:00:00","2020-06-09 00:00:00","",""
"Epi Curve","96","96","2020-06-09 00:00:00","2020-06-08 00:00:00","",""
"Epi Curve","103","103","2020-06-08 00:00:00","2020-06-07 00:00:00","",""
"Epi Curve","82","82","2020-06-07 00:00:00","2020-06-06 00:00:00","",""
"Epi Curve","76","76","2020-06-06 00:00:00","2020-06-05 00:00:00","",""
"Epi Curve","83","83","2020-06-05 00:00:00","2020-06-04 00:00:00","",""
"Epi Curve","62","62","2020-06-04 00:00:00","2020-06-03 00:00:00","",""
"Epi Curve","77","77","2020-06-03 00:00:00","2020-06-02 00:00:00","",""
"Epi Curve","80","80","2020-06-02 00:00:00","2020-06-01 00:00:00","",""
"Epi Curve","75","75","2020-06-01 00:00:00","2020-05-31 00:00:00","",""
"Epi Curve","51","51","2020-05-31 00:00:00","2020-05-30 00:00:00","",""
"Epi Curve","58","58","2020-05-30 00:00:00","2020-05-29 00:00:00","",""
"Epi Curve","61","61","2020-05-29 00:00:00","2020-05-28 00:00:00","",""
"Epi Curve","57","57","2020-05-28 00:00:00","2020-05-27 00:00:00","",""
"Epi Curve","52","52","2020-05-27 00:00:00","2020-05-26 00:00:00","",""
"Epi Curve","47","47","2020-05-26 00:00:00","2020-05-25 00:00:00","",""
"Epi Curve","51","51","2020-05-25 00:00:00","2020-05-24 00:00:00","",""
"Epi Curve","43","43","2020-05-24 00:00:00","2020-05-23 00:00:00","",""
"Epi Curve","41","41","2020-05-23 00:00:00","2020-05-22 00:00:00","",""
"Epi Curve","58","58","2020-05-22 00:00:00","2020-05-21 00:00:00","",""
"Epi Curve","50","50","2020-05-21 00:00:00","2020-05-20 00:00:00","",""
"Epi Curve","40","40","2020-05-20 00:00:00","2020-05-19 00:00:00","",""
"Epi Curve","42","42","2020-05-19 00:00:00","2020-05-18 00:00:00","",""
"Epi Curve","57","57","2020-05-18 00:00:00","2020-05-17 00:00:00","",""
"Epi Curve","30","30","2020-05-17 00:00:00","2020-05-16 00:00:00","",""
"Epi Curve","38","38","2020-05-16 00:00:00","2020-05-15 00:00:00","",""
"Epi Curve","44","44","2020-05-15 00:00:00","2020-05-14 00:00:00","",""
"Epi Curve","52","52","2020-05-14 00:00:00","2020-05-13 00:00:00","",""
"Epi Curve","39","39","2020-05-13 00:00:00","2020-05-12 00:00:00","",""
"Epi Curve","43","43","2020-05-12 00:00:00","2020-05-11 00:00:00","",""
"Epi Curve","42","42","2020-05-11 00:00:00","2020-05-10 00:00:00","",""
"Epi Curve","35","35","2020-05-10 00:00:00","2020-05-09 00:00:00","",""
"Epi Curve","38","38","2020-05-09 00:00:00","2020-05-08 00:00:00","",""
"Epi Curve","57","57","2020-05-08 00:00:00","2020-05-07 00:00:00","",""
"Epi Curve","48","48","2020-05-07 00:00:00","2020-05-06 00:00:00","",""
"Epi Curve","53","53","2020-05-06 00:00:00","2020-05-05 00:00:00","",""
"Epi Curve","57","57","2020-05-05 00:00:00","2020-05-04 00:00:00","",""
"Epi Curve","47","47","2020-05-04 00:00:00","2020-05-03 00:00:00","",""
"Epi Curve","55","55","2020-05-03 00:00:00","2020-05-02 00:00:00","",""
"Epi Curve","46","46","2020-05-02 00:00:00","2020-05-01 00:00:00","",""
"Epi Curve","49","49","2020-05-01 00:00:00","2020-04-30 00:00:00","",""
"Epi Curve","53","53","2020-04-30 00:00:00","2020-04-29 00:00:00","",""
"Epi Curve","62","62","2020-04-29 00:00:00","2020-04-28 00:00:00","",""
"Epi Curve","51","51","2020-04-28 00:00:00","2020-04-27 00:00:00","",""
"Epi Curve","59","59","2020-04-27 00:00:00","2020-04-26 00:00:00","",""
"Epi Curve","44","44","2020-04-26 00:00:00","2020-04-25 00:00:00","",""
"Epi Curve","46","46","2020-04-25 00:00:00","2020-04-24 00:00:00","",""
"Epi Curve","54","54","2020-04-24 00:00:00","2020-04-23 00:00:00","",""
"Epi Curve","44","44","2020-04-23 00:00:00","2020-04-22 00:00:00","",""
"Epi Curve","44","44","2020-04-22 00:00:00","2020-04-21 00:00:00","",""
"Epi Curve","30","30","2020-04-21 00:00:00","2020-04-20 00:00:00","",""
"Epi Curve","67","67","2020-04-20 00:00:00","2020-04-19 00:00:00","",""
"Epi Curve","47","47","2020-04-19 00:00:00","2020-04-18 00:00:00","",""
"Epi Curve","51","51","2020-04-18 00:00:00","2020-04-17 00:00:00","",""
"Epi Curve","31","31","2020-04-17 00:00:00","2020-04-16 00:00:00","",""
"Epi Curve","44","44","2020-04-16 00:00:00","2020-04-15 00:00:00","",""
"Epi Curve","43","43","2020-04-15 00:00:00","2020-04-14 00:00:00","",""
"Epi Curve","50","50","2020-04-14 00:00:00","2020-04-13 00:00:00","",""
"Epi Curve","48","48","2020-04-13 00:00:00","2020-04-12 00:00:00","",""
"Epi Curve","38","38","2020-04-12 00:00:00","2020-04-11 00:00:00","",""
"Epi Curve","42","42","2020-04-11 00:00:00","2020-04-10 00:00:00","",""
"Epi Curve","46","46","2020-04-10 00:00:00","2020-04-09 00:00:00","",""
"Epi Curve","44","44","2020-04-09 00:00:00","2020-04-08 00:00:00","",""
"Epi Curve","54","54","2020-04-08 00:00:00","2020-04-07 00:00:00","",""
"Epi Curve","34","34","2020-04-07 00:00:00","2020-04-06 00:00:00","",""
"Epi Curve","59","59","2020-04-06 00:00:00","2020-04-05 00:00:00","",""
"Epi Curve","49","49","2020-04-05 00:00:00","2020-04-04 00:00:00","",""
"Epi Curve","44","44","2020-04-04 00:00:00","2020-04-03 00:00:00","",""
"Epi Curve","51","51","2020-04-03 00:00:00","2020-04-02 00:00:00","",""
"Epi Curve","34","34","2020-04-02 00:00:00","2020-04-01 00:00:00","",""
"Epi Curve","48","48","2020-04-01 00:00:00","2020-03-31 00:00:00","",""
"Epi Curve","55","55","2020-03-31 00:00:00","2020-03-30 00:00:00","",""
"Epi Curve","52","52","2020-03-30 00:00:00","2020-03-29 00:00:00","",""
"Epi Curve","41","41","2020-03-29 00:00:00","2020-03-28 00:00:00","",""
"Epi Curve","43","43","2020-03-28 00:00:00","2020-03-27 00:00:00","",""
"Epi Curve","40","40","2020-03-27 00:00:00","2020-03-26 00:00:00","",""
"Epi Curve","39","39","2020-03-26 00:00:00","2020-03-25 00:00:00","",""
"Epi Curve","45","45","2020-03-25 00:00:00","2020-03-24 00:00:00","",""
"Epi Curve","30","30","2020-03-24 00:00:00","2020-03-23 00:00:00","",""
"Epi Curve","45","45","2020-03-23 00:00:00","2020-03-22 00:00:00","",""
"Epi Curve","17","17","2020-03-22 00:00:00","2020-03-21 00:00:00","",""
"Epi Curve","20","20","2020-03-21 00:00:00","2020-03-20 00:00:00","",""
"Epi Curve","22","22","2020-03-20 00:00:00","2020-03-19 00:00:00","",""
"Epi Curve","18","18","2020-03-19 00:00:00","2020-03-18 00:00:00","",""
"Epi Curve","12","12","2020-03-18 00:00:00","2020-03-17 00:00:00","",""
"Epi Curve","13","13","2020-03-17 00:00:00","2020-03-16 00:00:00","",""
"Epi Curve","6","6","2020-03-16 00:00:00","2020-03-15 00:00:00","",""
"Epi Curve","10","10","2020-03-15 00:00:00","2020-03-14 00:00:00","",""
"Epi Curve","4","4","2020-03-14 00:00:00","2020-03-13 00:00:00","",""
"Epi Curve","6","6","2020-03-13 00:00:00","2020-03-12 00:00:00","",""
"Epi Curve","5","5","2020-03-12 00:00:00","2020-03-11 00:00:00","",""
"Epi Curve","3","3","2020-03-11 00:00:00","2020-03-09 00:00:00","",""
"Epi Curve","3","3","2020-03-09 00:00:00","2020-03-08 00:00:00","",""
"Epi Curve","1","1","2020-03-08 00:00:00","2020-03-06 00:00:00","",""
"Epi Curve","1","1","2020-03-06 00:00:00","2020-03-05 00:00:00","",""
"Epi Curve","1","1","2020-03-05 00:00:00","2020-03-04 00:00:00","",""
"Epi Curve","1","1","2020-03-04 00:00:00","2020-03-03 00:00:00","",""
"Epi Curve","1","1","2020-03-03 00:00:00","2020-02-28 00:00:00","",""
"Epi Curve","1","1","2020-02-28 00:00:00","2020-02-21 00:00:00","",""
"Epi Curve","1","1","2020-02-21 00:00:00","2020-01-04 00:00:00","",""
"Epi Curve","1","1","2020-01-04 00:00:00","","",""
"Map","Yuma","713","32.7539","-113.9364","",""
"Map","Yavapai","80","34.7064","-112.4429","",""
"Map","Santa Cruz","143","31.5332","-110.812","",""
"Map","Pinal","559","32.9849","-111.4931","",""
"Map","Pima","1260","31.9681","-111.7806","",""
"Map","Navajo","263","35.3134","-110.2972","",""
"Map","Mohave","290","35.6177","-113.9958","",""
"Map","Maricopa","7336","33.2798","-112.7681","",""
"Map","La Paz","24","33.6724","-113.9329","",""
"Map","Greenlee","","33.1001","-109.2714","",""
"Map","Graham","21","33.0361","-109.958","",""
"Map","Gila","98","33.7446","-110.685","",""
"Map","Coconino","318","35.6465","-112.0424","",""
"Map","Cochise","147","31.8901","-109.7497","",""
"Map","Apache","119","35.3025","-109.4451","",""
"Missing","0.599253643530737","106947","","","",""
